arxiv_id,chunk_id,title,prose_ratio,chars,text
1812.10915v1,1812.10915v1:2271-4522,Spatiotemporal Data Fusion for Precipitation Nowca,0.778,2251,"by alpha-blending and special modification of inpainting algorithm with a soft mask to correct artifacts. In the simplest case of spatial fusion, the satellite "
1812.10915v1,1812.10915v1:4523-6697,Spatiotemporal Data Fusion for Precipitation Nowca,0.704,2174,"in the pre-CNN era of computer vision (i.e., reconstruction of isophotes [12] or Patch-Match algorithm [13]), but the modern approaches rely on neural networks,"
1812.10915v1,1812.10915v1:6698-8717,Spatiotemporal Data Fusion for Precipitation Nowca,0.701,2019,"if max(M) = 1 m, otherwise (3) m′ = where m is a correspondent element of the mask from the previous layer. 3.3 Soft-mask preprocessing for blending Since our i"
1812.10915v1,1812.10915v1:8718-10579,Spatiotemporal Data Fusion for Precipitation Nowca,0.748,1861,"SSIM Binary 32.6 0.9765 Semi-transparent 35.3 0.9798 α 35.9 0.9822 The best performance is achieved in the case of M = α, but in context of the task this is dat"
1902.06515v1,1902.06515v1:0-2155,Grids versus Graphs: Partitioning Space for Improv,0.835,2155,"Grids versus Graphs: Partitioning Space for Improved Taxi Demand-Supply Forecasts Neema Davis, Gaurav Raina, Krishna Jagannathan Abstract—Accurate taxi demand-s"
1902.06515v1,1902.06515v1:2156-4322,Grids versus Graphs: Partitioning Space for Improv,0.794,2166,"in either scarcity or abundance of vacant taxis. For example, Fig. 1 presents a case of demand-supply mismatch averaged over all Mondays near the city center in"
1902.06515v1,1902.06515v1:4323-6602,Grids versus Graphs: Partitioning Space for Improv,0.791,2279,"the ability to learn temporal dependencies, leading to the design of models that are more suited for sequence data such as RNN (Recurrent Neural Network) and it"
1902.06515v1,1902.06515v1:6603-8875,Grids versus Graphs: Partitioning Space for Improv,0.764,2272,"of variable-sized spatial partitions. While dividing the city space into variable-sized Voronoi tessellations, we take note of the fact that arbitrarily spaced "
1902.06515v1,1902.06515v1:8876-11184,Grids versus Graphs: Partitioning Space for Improv,0.819,2308,"rectangular cells and variable-sized polygon cells, we employ the standard ConvLSTM to model the equally-spaced Geohash tessellated city and the GraphLSTM to mo"
1902.06515v1,1902.06515v1:11185-13134,Grids versus Graphs: Partitioning Space for Improv,0.718,1949,the dHEDGE algorithm in Section VI. We conclude our results in Section VII. II. PROBLEM SETTING We formulate our problem as follows. For a location-based foreca
1902.06515v1,1902.06515v1:13135-15147,Grids versus Graphs: Partitioning Space for Improv,0.723,2012,edges. The connectivity between nodes is represented by an adjacency matrix A ∈RN×N. The adjacency matrix is defined as follows: ( 1 if there is a link connecti
1902.06515v1,1902.06515v1:15148-17174,Grids versus Graphs: Partitioning Space for Improv,0.702,2026,"1st of January 2016 to 29th of February 2016. The data sets contain latitude-longitude coordinates of the passenger/driver, session duration and time stamp. The"
1902.06515v1,1902.06515v1:17175-19307,Grids versus Graphs: Partitioning Space for Improv,0.74,2132,clusters and New York city into 780 clusters so that the average cluster area remains close to 1 km2. Note that instead of applying a separate K-Means algorithm
1902.06515v1,1902.06515v1:19308-21102,Grids versus Graphs: Partitioning Space for Improv,0.604,1794,"50000-150000 Latitude (c) Data per region (b) Voronoi tessellation RNN cell, from which the LSTM is developed, considers its present input and the output of the"
1902.06515v1,1902.06515v1:21103-22996,Grids versus Graphs: Partitioning Space for Improv,0.651,1893,"+ Rf ∗ht−1 + bf), (8) it = δ(Wi ∗Xt + Ri ∗ht−1 + bi), (9) ot = δ(Wo ∗Xt + Ro ∗ht−1 + bo), (10) Ct = ϕ(Wc ∗Xt + Rc ∗ht−1 + bc), (11) Ct = ft • Ct−1 + it • Ct, (1"
1902.06515v1,1902.06515v1:22997-24718,Grids versus Graphs: Partitioning Space for Improv,0.541,1721,[23] is to define the neighborhood. A k-hop neighborhood can be used to gather information from nodes that are k hops away from a node of interest. In this stud
1902.06515v1,1902.06515v1:24719-26869,Grids versus Graphs: Partitioning Space for Improv,0.77,2150,"then, compare the ConvLSTM and GraphLSTM networks against LSTM networks modeled using Voronoi and Geohash features. The ARIMA and ARIMAX models are also used as"
1902.06515v1,1902.06515v1:26870-28847,Grids versus Graphs: Partitioning Space for Improv,0.688,1977,"[1, 2] Number of neurons, n = [10, 20, 50, 100] Dropout, D = Uniform (0,0.5) Activation = [Sigmoid, Relu, Linear] Optimizer = [Adam, Stochastic Gradient, RMSpro"
1902.06515v1,1902.06515v1:28848-30766,Grids versus Graphs: Partitioning Space for Improv,0.683,1918,"×S, where S is the number of spatial neighbors. Note that while a geohash has 8 fixed number of first-order neighbors, a Voronoi cell has a variable number of f"
1902.06515v1,1902.06515v1:30767-32318,Grids versus Graphs: Partitioning Space for Improv,0.497,1551,"models to the city, we varied the number of spatial Voronoi and Geohash features included in the model, to find the best spatial configurations for each data se"
1902.06515v1,1902.06515v1:32319-33821,Grids versus Graphs: Partitioning Space for Improv,0.488,1502,2.25 ± 1.90 0.81 ± 0.96 17.7 ± 4.51 4.61 ± 2.73 0.43 ± 0.17 8.90 ± 3.6 6.48 ± 5.5 TABLE III: Predictive performance of various models across data sets with diff
1902.06515v1,1902.06515v1:33822-35585,Grids versus Graphs: Partitioning Space for Improv,0.625,1763,"the length of the training set, and ˆyt is the forecast at time t. The RMSE gives relatively high weights to large errors. The SMAPE is an accuracy measure base"
1902.06515v1,1902.06515v1:35586-37843,Grids versus Graphs: Partitioning Space for Improv,0.825,2257,"the GraphLSTM is better than that of the standard ConvLSTM on the majority of test cases, and this was achieved with lower computational complexity. 4) Across d"
1902.06515v1,1902.06515v1:37844-40129,Grids versus Graphs: Partitioning Space for Improv,0.791,2285,"with NYC demand data can be attributed to the highly skewed spatial data distribution. 90% of the total data is concentrated around the Manhattan borough, leavi"
1902.06515v1,1902.06515v1:40130-42489,Grids versus Graphs: Partitioning Space for Improv,0.835,2359,"Bengaluru demand and supply data sets have a uniform spatial distribution, and hence, a Geohash partitioning scheme based model works sufficiently well. Therefo"
1902.06515v1,1902.06515v1:42490-44703,Grids versus Graphs: Partitioning Space for Improv,0.753,2213,there is no universally superior tessellation strategy. This is in addition to the dependency of the strategies on the data set and performance metric (Table II
1902.06515v1,1902.06515v1:44704-47132,Grids versus Graphs: Partitioning Space for Improv,0.819,2428,"the other two experts. Further, in some use cases, we note that combining the experts produces accuracy levels better than that of any of the individual experts"
1902.06515v1,1902.06515v1:47133-47433,Grids versus Graphs: Partitioning Space for Improv,0.809,300,"analysis of GraphLSTM can be performed, using more real-world data sets. Further, we note that demand-supply mismatches also occur when there are unexpected spi"
1905.09771v1,1905.09771v1:0-2314,Multi-Service Mobile Traffic Forecasting via Convo,0.759,2314,Multi-Service Mobile Traffic Forecasting via Convolutional Long Short-Term Memories Marco Fiore CNR-IEIIT marco.fiore@ieiit.cnr.it Chaoyun Zhang University of E
1905.09771v1,1905.09771v1:2315-4733,Multi-Service Mobile Traffic Forecasting via Convo,0.756,2418,a per-service basis. Allocating sufficient resources to a certain slice however requires precise measurements and detailed real-time analysis of mobile traffic 
1905.09771v1,1905.09771v1:4734-6769,Multi-Service Mobile Traffic Forecasting via Convo,0.597,2035,"In addition, grouping services into 8 main categories leads to a NMAE that is as low as 3.79%. These results confirm that our proposal can be used as a reliable"
1905.09771v1,1905.09771v1:6770-8477,Multi-Service Mobile Traffic Forecasting via Convo,0.612,1707,individual services. We detail the proposed neural network architecture next. III. SEQUENCE-TO-SEQUENCE CONVLSTM Convolutional long short-term memories (ConvLST
1905.09771v1,1905.09771v1:8478-10843,Multi-Service Mobile Traffic Forecasting via Convo,0.781,2365,... ConvLSTM ConvLSTM ConvLSTM ... ... ConvLSTM ConvLSTM ConvLSTM ConvLSTM ConvLSTM ConvLSTM ... ConvLSTM ConvLSTM ConvLSTM ... ConvLSTM ConvLSTM ConvLSTM Decod
1905.09771v1,1905.09771v1:10844-13371,Multi-Service Mobile Traffic Forecasting via Convo,0.811,2527,using a large-scale mobile traffic dataset collected by a major operator in a large European metropolitan area during 85 consecutive days. This produces Fig. 2.
1905.09771v1,1905.09771v1:13372-15769,Multi-Service Mobile Traffic Forecasting via Convo,0.815,2397,"spatiotemporal dynamics [11], [12], and that our S provides a relevant case study to evaluate multi-service forecasting in a general, realistic configuration. 3"
1905.09771v1,1905.09771v1:15770-17737,Multi-Service Mobile Traffic Forecasting via Convo,0.68,1967,"50.36 50.62 Fig. 3. Evaluation of all models considered in this study in terms of MAE (left), PSNR (middle) and SSIM (right). The metrics are averaged over the "
1905.09771v1,1905.09771v1:17738-19550,Multi-Service Mobile Traffic Forecasting via Convo,0.593,1812,"0.4 0.27 0.26 0.27 0.33 0.37 0.3 SSIM 0.2 0.1 0.0 3D CNN LSTM 3D CNN LSTM MLP S2S ConvLSTM S2S ConvLSTM CNN Model Model vation and predictions, i.e., MSE(t) = 1"
1905.09771v1,1905.09771v1:19551-21186,Multi-Service Mobile Traffic Forecasting via Convo,0.555,1635,"dmax(t) is the highest traffic volume recorded over all antennas a ∈A, and all services s ∈S in our test set. Structural similarity (SSIM) is traditionally empl"
1905.09771v1,1905.09771v1:21187-23195,Multi-Service Mobile Traffic Forecasting via Convo,0.714,2008,"the fraction in the presence of weak denominators. Following standard practice, we set c1 = (k1L)2 and c2 = (k2L)2, where L = 2 is the dynamic range of float ty"
1905.09771v1,1905.09771v1:23196-25277,Multi-Service Mobile Traffic Forecasting via Convo,0.732,2081,"step, as uncertainty increases with time. Fig. 4 confirms our hypothesis, as the MAE grows with the prediction step. Overall, forecasting at 60 minutes ahead yi"
1905.09771v1,1905.09771v1:25278-26995,Multi-Service Mobile Traffic Forecasting via Convo,0.825,1717,"in the plots are the corresponding ground truth observations. Since the time evolution of traffic consumption at antenna level varies significantly, perfectly p"
1905.09932v1,1905.09932v1:0-1865,Precipitation Nowcasting with Satellite Imagery,0.754,1865,"Precipitation Nowcasting with Satellite Imagery Vadim Lebedev, Vladimir Ivashkin, Irina Rudenko, Alexander Ganshin, Alexander Molchanov, Sergey Ovcharenko, Rusl"
1905.09932v1,1905.09932v1:1866-4079,Precipitation Nowcasting with Satellite Imagery,0.76,2213,urban residents are dependent on weather conditions outside their homes. Plans and activities of a significant part of the population are influenced by temperat
1905.09932v1,1905.09932v1:4080-6409,Precipitation Nowcasting with Satellite Imagery,0.756,2329,this product combined weather radar data with neural network-based super-short-term precipitation forecasting (further nowcasting) to provide a house-level map 
1905.09932v1,1905.09932v1:6410-8913,Precipitation Nowcasting with Satellite Imagery,0.82,2503,"models are constrained in prediction strength for a precipitation event in a specific location at a specific time. At the same time, radar extrapolation product"
1905.09932v1,1905.09932v1:8914-11191,Precipitation Nowcasting with Satellite Imagery,0.776,2277,is radar observations. The Russian network of ground-based DMRL-C radars is operated by the Federal Service for Hydrometeorology and Environmental Monitoring of
1905.09932v1,1905.09932v1:11192-13396,Precipitation Nowcasting with Satellite Imagery,0.735,2204,"provides a review of previous works on the subject, none of which provides a level of accuracy appropriate for a user-facing product aiming to alert users about"
1905.09932v1,1905.09932v1:13397-15637,Precipitation Nowcasting with Satellite Imagery,0.834,2240,"heating of the surface leads to convection and formation of cumulonimbus clouds with strong rainfall showers. Over a significant period of the year, frontal pre"
1905.09932v1,1905.09932v1:15638-17877,Precipitation Nowcasting with Satellite Imagery,0.756,2239,"of our precipitation detection approach. From the machine learning point of view, precipitation detection is similar to the problem of semantic segmentation, in"
1905.09932v1,1905.09932v1:17878-20152,Precipitation Nowcasting with Satellite Imagery,0.763,2274,"precipitation areas. On the other hand, vanishing is the most noticeable among these processes and it can easily be accounted for by adding basic filtering to t"
1905.09932v1,1905.09932v1:20153-22307,Precipitation Nowcasting with Satellite Imagery,0.777,2154,"flow cannot be computed directly over the satellite imagery, because the images consist of at least two layers: the transient atmosphere and the permanent under"
1905.09932v1,1905.09932v1:22308-24641,Precipitation Nowcasting with Satellite Imagery,0.75,2333,4.2 Training We use a variant of UNet architecture [25] as our main model for the precipitation detection task. We have tested various numbers of upsample/downs
1905.09932v1,1905.09932v1:24642-26943,Precipitation Nowcasting with Satellite Imagery,0.785,2301,"labels incentivizes the model to ignore the areas outside radar coverage, where the labels are never supplied, and produce some constant output for these areas."
1905.09932v1,1905.09932v1:26944-28723,Precipitation Nowcasting with Satellite Imagery,0.66,1779,"quality of the pointwise model is located between UNet and physics-based approaches. Since it is trained on the radar data, this model detects the same types of"
1905.09932v1,1905.09932v1:28724-30838,Precipitation Nowcasting with Satellite Imagery,0.751,2114,0.48 U-Net w/o GFS 0.65 0.55 0.49 0.56 U-Net with GFS 0.67 0.60 0.54 0.60 5 NOWCASTING When the reconstruction of the precipitation field in the area of interes
1905.09932v1,1905.09932v1:30839-33064,Precipitation Nowcasting with Satellite Imagery,0.752,2225,"of Russia and it could be well-received initially even if the quality of the map was low. Therefore, we had to evaluate the performance of the new precipitation"
1905.09932v1,1905.09932v1:33065-35438,Precipitation Nowcasting with Satellite Imagery,0.803,2373,"it is still better than the traditional forecast, with precipitation imbalance and F1 scores similar to those for radars (Figure 8). We should note that the rad"
